"id_celda","x","y","precipitacion_mm","ajuste_tendencia","residual_tendencia"
250,-76.7749984618276,3.97499931417406,45.6420249938965,61.3999483757349,-15.7579233818384
251,-76.7249984610826,3.97499931417406,42.2973823547363,59.3236496970714,-17.0262673423351
252,-76.6749984603375,3.97499931417406,34.822193145752,57.2473510184079,-22.425157872656
253,-76.6249984595924,3.97499931417406,25.2525424957275,55.1710523397445,-29.918509844017
254,-76.5749984588474,3.97499931417406,24.6813697814941,53.094753661081,-28.4133838795869
255,-76.5249984581023,3.97499931417406,19.8323497772217,51.0184549824176,-31.1861052051959
256,-76.4749984573573,3.97499931417406,20.036792755127,48.9421563037541,-28.9053635486272
257,-76.4249984566122,3.97499931417406,17.6201572418213,46.8658576250907,-29.2457003832694
258,-76.3749984558672,3.97499931417406,19.0607395172119,44.7895589464278,-25.7288194292159
259,-76.3249984551221,3.97499931417406,22.5010948181152,42.7132602677644,-20.2121654496491
260,-76.2749984543771,3.97499931417406,26.1997089385986,40.6369615891009,-14.4372526505023
261,-76.224998453632,3.97499931417406,25.4270477294922,38.5606629104374,-13.1336151809453
262,-76.1749984528869,3.97499931417406,34.2307815551758,36.484364231774,-2.25358267659821
263,-76.1249984521419,3.97499931417406,32.7230796813965,34.4080655531105,-1.68498587171405
264,-76.0749984513968,3.97499931417406,36.5390281677246,32.3317668744471,4.20726129327753
265,-76.0249984506518,3.97499931417406,45.3063583374023,30.2554681957836,15.0508901416187
266,-75.9749984499067,3.97499931417406,46.8704490661621,28.1791695171202,18.6912795490419
267,-75.9249984491616,3.97499931417406,46.7266502380371,26.1028708384567,20.6237793995804
268,-75.8749984484166,3.97499931417406,41.9097328186035,24.0265721597938,17.8831606588097
269,-75.8249984476715,3.97499931417406,39.3945999145508,21.9502734811304,17.4443264334204
270,-77.2749984692782,3.924999313429,139.430526733398,80.9826375052728,58.4478892281257
271,-77.2249984685331,3.924999313429,121.274780273438,78.9063388266093,42.3684414468282
272,-77.1749984677881,3.924999313429,101.373382568359,76.8300401479459,24.5433424204135
273,-77.124998467043,3.924999313429,97.6648559570312,74.7537414692824,22.9111144877488
274,-77.074998466298,3.924999313429,80.1593933105469,72.677442790619,7.48195051992792
275,-77.0249984655529,3.924999313429,66.715202331543,70.6011441119555,-3.88594178041253
276,-76.9749984648078,3.924999313429,69.7178497314453,68.524845433292,1.19300429815326
277,-76.9249984640628,3.924999313429,48.912540435791,66.4485467546286,-17.5360063188376
278,-76.8749984633177,3.924999313429,48.5779571533203,64.3722480759651,-15.7942909226448
279,-76.8249984625727,3.924999313429,49.5818557739258,62.2959493973023,-12.7140936233765
280,-76.7749984618276,3.924999313429,38.5573768615723,60.2196507186388,-21.6622738570665
281,-76.7249984610826,3.924999313429,35.8242683410645,58.1433520399754,-22.3190836989109
282,-76.6749984603375,3.924999313429,27.1303882598877,56.0670533613119,-28.9366651014242
283,-76.6249984595924,3.924999313429,5.2897253036499,53.9907546826484,-48.7010293789985
284,-76.5749984588474,3.924999313429,19.4690914154053,51.914456003985,-32.4453645885797
285,-76.5249984581023,3.924999313429,15.3641920089722,49.8381573253215,-34.4739653163494
286,-76.4749984573573,3.924999313429,14.7843790054321,47.7618586466581,-32.977479641226
287,-76.4249984566122,3.924999313429,16.2681427001953,45.6855599679946,-29.4174172677993
288,-76.3749984558672,3.924999313429,17.1104888916016,43.6092612893318,-26.4987723977302
289,-76.3249984551221,3.924999313429,20.1304893493652,41.5329626106683,-21.4024732613031
290,-76.2749984543771,3.924999313429,38.4657363891602,39.4566639320049,-0.990927542844696
291,-76.224998453632,3.924999313429,35.4147262573242,37.3803652533414,-1.96563899601718
292,-76.1749984528869,3.924999313429,52.7878456115723,35.3040665746779,17.4837790368943
293,-76.1249984521419,3.924999313429,46.384449005127,33.2277678960145,13.1566811091125
294,-76.0749984513968,3.924999313429,39.2731742858887,31.151469217351,8.12170506853765
295,-76.0249984506518,3.924999313429,36.6946601867676,29.0751705386876,7.61948964808
296,-75.9749984499067,3.924999313429,43.8154029846191,26.9988718600241,16.816531124595
297,-75.9249984491616,3.924999313429,44.1427230834961,24.9225731813607,19.2201499021354
298,-75.8749984484166,3.924999313429,43.3597450256348,22.8462745026978,20.513470522937
299,-75.8249984476715,3.924999313429,39.7582778930664,20.7699758240343,18.9883020690321
300,-77.2749984692782,3.87499931268394,137.291000366211,79.8023398481767,57.4886605180342
301,-77.2249984685331,3.87499931268394,124.320251464844,77.7260411695133,46.5942102953305
302,-77.1749984677881,3.87499931268394,112.044044494629,75.6497424908498,36.3943020037791
303,-77.124998467043,3.87499931268394,101.281120300293,73.5734438121864,27.7076764881066
304,-77.0249984655529,3.87499931268394,66.0774230957031,69.4208464548594,-3.34342335915632
305,-76.9749984648078,3.87499931268394,65.6389236450195,67.344547776196,-1.70562413117646
306,-76.9249984640628,3.87499931268394,53.4119186401367,65.2682490975325,-11.8563304573958
307,-76.8749984633177,3.87499931268394,49.602653503418,63.1919504188691,-13.5892969154511
308,-76.8249984625727,3.87499931268394,48.9705810546875,61.1156517402062,-12.1450706855187
309,-76.7749984618276,3.87499931268394,38.6488876342773,59.0393530615428,-20.3904654272654
310,-76.7249984610826,3.87499931268394,31.2499408721924,56.9630543828793,-25.7131135106869
311,-76.6749984603375,3.87499931268394,23.7404613494873,54.8867557042158,-31.1462943547285
312,-76.6249984595924,3.87499931268394,5.55035543441772,52.8104570255524,-47.2601015911347
313,-76.5749984588474,3.87499931268394,16.2427845001221,50.7341583468889,-34.4913738467669
314,-76.5249984581023,3.87499931268394,16.3427066802979,48.6578596682255,-32.3151529879276
315,-76.4749984573573,3.87499931268394,11.8923292160034,46.581560989562,-34.6892317735586
316,-76.4249984566122,3.87499931268394,13.854154586792,44.5052623108986,-30.6511077241066
317,-76.3749984558672,3.87499931268394,16.7936038970947,42.4289636322357,-25.635359735141
318,-76.3249984551221,3.87499931268394,20.2327213287354,40.3526649535722,-20.1199436248369
